decimalLatitude,decimalLongitude,eventDate,eventid,fieldnotes,footprintWKT,geodeticdatum,maximumdepthinmeters,modified,occurrenceid,parenteventid
44.20681,-63.20366,2015-08-16 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-KRISTINA:20150816120000,,POINT(-63.20366 44.20681),EPSG:4326,,2015-11-26,urn:catalog:otn:DAL:NSBS:NSBS-KRISTINA-release,
44.18082,-63.22768,2013-08-01 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Leia:20130801120000,,POINT(-63.22768 44.18082),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Leia-release,
44.20176,-63.20657,2015-08-16 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-LILY:20150816120000,mating scars,POINT(-63.20657 44.20176),EPSG:4326,,2015-11-26,urn:catalog:otn:DAL:NSBS:NSBS-LILY-release,
44.201745,-63.219623,2013-07-23 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Lola:20130723120000,Practice shark tagging (4/4),POINT(-63.219623 44.201745),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Lola-release,
44.25905,-62.5947,2015-07-17 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-LORENZA:20150717120000,,POINT(-62.5947 44.25905),EPSG:4326,,2015-11-26,urn:catalog:otn:DAL:NSBS:NSBS-LORENZA-release,
44.17844,-63.23646,2013-08-01 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Lucy:20130801120000,,POINT(-63.23646 44.17844),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Lucy-release,
44.21009,-63.21849,2014-08-23 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Lucy-14:20140823120000,Caught in great condition,POINT(-63.21849 44.21009),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Lucy-14-release,
44.20157,-63.21005,2015-08-16 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-MATTEA:20150816120000,,POINT(-63.21005 44.20157),EPSG:4326,,2015-11-26,urn:catalog:otn:DAL:NSBS:NSBS-MATTEA-release,
44.20345,-63.25824,2013-08-02 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Meeko:20130802120000,,POINT(-63.25824 44.20345),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Meeko-release,
44.21995,-63.18294,2015-07-14 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-MOFFAT:20150714120000,,POINT(-63.18294 44.21995),EPSG:4326,,2015-11-26,urn:catalog:otn:DAL:NSBS:NSBS-MOFFAT-release,
44.20837,-63.20585,2015-07-15 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-NAKIA:20150715120000,2 copepods on tail,POINT(-63.20585 44.20837),EPSG:4326,,2015-11-26,urn:catalog:otn:DAL:NSBS:NSBS-NAKIA-release,
44.25905,-62.5943,2015-07-17 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-NICOLE:20150717120000,"VR100 coming up with number higher than tag number, lacerations",POINT(-62.5943 44.25905),EPSG:4326,,2015-11-26,urn:catalog:otn:DAL:NSBS:NSBS-NICOLE-release,
44.31164,-63.20907,2014-08-25 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Nikki:20140825120000,No notes,POINT(-63.20907 44.31164),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Nikki-release,
44.20432,-63.2672,2013-08-02 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Ophelia:20130802120000,,POINT(-63.2672 44.20432),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Ophelia-release,
44.20216,-63.24593,2013-08-02 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Percy:20130802120000,,POINT(-63.24593 44.20216),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Percy-release,
44.26362,-63.00764,2015-07-17 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-PEYTON:20150717120000,"wrapped, bleeding",POINT(-63.00764 44.26362),EPSG:4326,,2015-11-26,urn:catalog:otn:DAL:NSBS:NSBS-PEYTON-release,
44.21458,-63.23736,2013-07-13 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Riley:20130713120000,Practice shark tagging (2/4),POINT(-63.23736 44.21458),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Riley-release,
44.2276,-63.17982,2014-08-28 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Salty Dog:20140828120000,Great Condition,POINT(-63.17982 44.2276),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Salty Dog-release,
44.25905,-62.5947,2015-07-17 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-SARAH:20150717120000,bleeding,POINT(-62.5947 44.25905),EPSG:4326,,2015-11-26,urn:catalog:otn:DAL:NSBS:NSBS-SARAH-release,
44.21658,-63.23802,2013-07-31 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Skylar:20130731120000,,POINT(-63.23802 44.21658),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Skylar-release,
44.21245,-63.227145,2013-07-23 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Sophie:20130723120000,Practice shark tagging(3/4),POINT(-63.227145 44.21245),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Sophie-release,
44.1744,-63.2535,2017-07-22 15:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Spruce:20170722030000,Sea lice,POINT(-63.2535 44.1744),EPSG:4326,,2017-08-04,urn:catalog:otn:DAL:NSBS:NSBS-Spruce-release,
44.2179,-63.1989,2014-08-28 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Suzy Q:20140828120000,"Great condition, but hook was lodged in throat",POINT(-63.1989 44.2179),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Suzy Q-release,
44.21995,-63.18294,2015-07-14 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-SWAANTJE:20150714120000,,POINT(-63.18294 44.21995),EPSG:4326,,2015-11-26,urn:catalog:otn:DAL:NSBS:NSBS-SWAANTJE-release,
44.19939,-63.2472,2014-08-23 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Tail Slap:20140823120000,No notes,POINT(-63.2472 44.19939),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Tail Slap-release,
44.20386,-63.24852,2013-07-31 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Tika:20130731120000,"Hook cut off, but remained in tongue",POINT(-63.24852 44.20386),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Tika-release,
44.25894,-62.59801,2015-07-17 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-TINI:20150717120000,VR100 coming up with number higher than tag number,POINT(-62.59801 44.25894),EPSG:4326,,2015-11-26,urn:catalog:otn:DAL:NSBS:NSBS-TINI-release,
44.22003,-63.20159,2014-08-25 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Tiny Turner:20140825120000,"Bleeding, top right hooked jaw",POINT(-63.20159 44.22003),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Tiny Turner-release,
44.20287,-63.2047,2015-08-16 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-TRACEY:20150816120000,VR100 coming up with number higher than tag number,POINT(-63.2047 44.20287),EPSG:4326,,2015-11-26,urn:catalog:otn:DAL:NSBS:NSBS-TRACEY-release,
44.17254,-63.23924,2013-07-31 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Wryley:20130731120000,,POINT(-63.23924 44.17254),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Wryley-release,
44.20221,-63.23848,2013-08-02 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Xena:20130802120000,,POINT(-63.23848 44.20221),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Xena-release,
44.22511,-63.18984,2014-08-28 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Alison:20140828120000:Transmitter,Named after Chris harvey's ex-wife,POINT(-63.18984 44.22511),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Alison-release,urn:catalog:otn:DAL:NSBS:NSBS-Alison:20140828120000
44.21659,-63.23805,2013-07-31 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Alyssa:20130731120000:Transmitter,,POINT(-63.23805 44.21659),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Alyssa-release,urn:catalog:otn:DAL:NSBS:NSBS-Alyssa:20130731120000
44.21721,-63.20468,2014-08-23 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Betty:20140823120000:Transmitter,Bleeding when hook removed; student forgot to take fin clip,POINT(-63.20468 44.21721),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Betty-release,urn:catalog:otn:DAL:NSBS:NSBS-Betty:20140823120000
44.21061,-63.21628,2014-08-23 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Big Momma:20140823120000:Transmitter,Large juvenile female in good condition,POINT(-63.21628 44.21061),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Big Momma-release,urn:catalog:otn:DAL:NSBS:NSBS-Big Momma:20140823120000
44.17669,-63.23979,2013-08-01 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Blueberry:20130801120000:Transmitter,Missing chunk of first dorsal,POINT(-63.23979 44.17669),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Blueberry-release,urn:catalog:otn:DAL:NSBS:NSBS-Blueberry:20130801120000
44.21,-63.20071,2014-08-28 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Blue Rodeo (Rick Mercer):20140828120000:Transmitter,Great Condition,POINT(-63.20071 44.21),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Blue Rodeo (Rick Mercer)-release,urn:catalog:otn:DAL:NSBS:NSBS-Blue Rodeo (Rick Mercer):20140828120000
44.21355,-63.21137,2014-08-23 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Bonkers:20140823120000:Transmitter,Caught in fins,POINT(-63.21137 44.21355),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Bonkers-release,urn:catalog:otn:DAL:NSBS:NSBS-Bonkers:20140823120000
44.20226,-63.24866,2013-08-02 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Brandy:20130802120000:Transmitter,,POINT(-63.24866 44.20226),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Brandy-release,urn:catalog:otn:DAL:NSBS:NSBS-Brandy:20130802120000
44.22905,-63.17156,2014-08-28 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Brendal:20140828120000:Transmitter,Parasites; hit vein; and  was lifted from the water without hook caught,POINT(-63.17156 44.22905),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Brendal-release,urn:catalog:otn:DAL:NSBS:NSBS-Brendal:20140828120000
44.21387,-63.24617,2013-07-31 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Brianna:20130731120000:Transmitter,Abrasion on the nose,POINT(-63.24617 44.21387),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Brianna-release,urn:catalog:otn:DAL:NSBS:NSBS-Brianna:20130731120000
44.22631,-63.18673,2014-08-28 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Calypso:20140828120000:Transmitter,Great Condition,POINT(-63.18673 44.22631),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Calypso-release,urn:catalog:otn:DAL:NSBS:NSBS-Calypso:20140828120000
44.20827,-63.21504,2014-08-25 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Casey:20140825120000:Transmitter,No notes,POINT(-63.21504 44.20827),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Casey-release,urn:catalog:otn:DAL:NSBS:NSBS-Casey:20140825120000
44.209163,-63.27934,2013-07-13 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Eva:20130713120000:Transmitter,Practice shark tagging (1/4),POINT(-63.27934 44.209163),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Eva-release,urn:catalog:otn:DAL:NSBS:NSBS-Eva:20130713120000
44.18141,-63.22412,2013-08-01 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Finnigan:20130801120000:Transmitter,This shark has already pingged twice,POINT(-63.22412 44.18141),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Finnigan-release,urn:catalog:otn:DAL:NSBS:NSBS-Finnigan:20130801120000
44.2051,-63.22421,2014-08-25 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Finnigan-14:20140825120000:Transmitter,Very small female,POINT(-63.22421 44.2051),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Finnigan-14-release,urn:catalog:otn:DAL:NSBS:NSBS-Finnigan-14:20140825120000
44.18111,-63.22008,2013-08-01 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Hayley:20130801120000:Transmitter,,POINT(-63.22008 44.18111),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Hayley-release,urn:catalog:otn:DAL:NSBS:NSBS-Hayley:20130801120000
44.22207,-63.20322,2014-08-25 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Helga:20140825120000:Transmitter,Hooked in right side of jaw,POINT(-63.20322 44.22207),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Helga-release,urn:catalog:otn:DAL:NSBS:NSBS-Helga:20140825120000
44.2144,-63.2022,2014-08-28 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Hey Jude:20140828120000:Transmitter,Hook lodged in vein in mouth,POINT(-63.2022 44.2144),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Hey Jude-release,urn:catalog:otn:DAL:NSBS:NSBS-Hey Jude:20140828120000
44.21264,-63.20846,2014-08-25 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Hooker:20140825120000:Transmitter,"Scars, cuts, and hook in mouth",POINT(-63.20846 44.21264),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Hooker-release,urn:catalog:otn:DAL:NSBS:NSBS-Hooker:20140825120000
44.22348,-63.24687,2013-07-31 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Janina:20130731120000:Transmitter,,POINT(-63.24687 44.22348),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Janina-release,urn:catalog:otn:DAL:NSBS:NSBS-Janina:20130731120000
44.21566,-63.20911,2014-08-23 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Katelyn:20140823120000:Transmitter,Longline hook found in mouth,POINT(-63.20911 44.21566),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Katelyn-release,urn:catalog:otn:DAL:NSBS:NSBS-Katelyn:20140823120000
44.19939,-63.24085,2014-08-23 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Keesh:20140823120000:Transmitter,No notes,POINT(-63.24085 44.19939),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Keesh-release,urn:catalog:otn:DAL:NSBS:NSBS-Keesh:20140823120000
44.18082,-63.22768,2013-08-01 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Leia:20130801120000:Transmitter,,POINT(-63.22768 44.18082),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Leia-release,urn:catalog:otn:DAL:NSBS:NSBS-Leia:20130801120000
44.201745,-63.219623,2013-07-23 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Lola:20130723120000:Transmitter,Practice shark tagging (4/4),POINT(-63.219623 44.201745),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Lola-release,urn:catalog:otn:DAL:NSBS:NSBS-Lola:20130723120000
44.17844,-63.23646,2013-08-01 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Lucy:20130801120000:Transmitter,,POINT(-63.23646 44.17844),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Lucy-release,urn:catalog:otn:DAL:NSBS:NSBS-Lucy:20130801120000
44.21009,-63.21849,2014-08-23 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Lucy-14:20140823120000:Transmitter,Caught in great condition,POINT(-63.21849 44.21009),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Lucy-14-release,urn:catalog:otn:DAL:NSBS:NSBS-Lucy-14:20140823120000
44.20345,-63.25824,2013-08-02 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Meeko:20130802120000:Transmitter,,POINT(-63.25824 44.20345),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Meeko-release,urn:catalog:otn:DAL:NSBS:NSBS-Meeko:20130802120000
44.31164,-63.20907,2014-08-25 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Nikki:20140825120000:Transmitter,No notes,POINT(-63.20907 44.31164),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Nikki-release,urn:catalog:otn:DAL:NSBS:NSBS-Nikki:20140825120000
44.20432,-63.2672,2013-08-02 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Ophelia:20130802120000:Transmitter,,POINT(-63.2672 44.20432),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Ophelia-release,urn:catalog:otn:DAL:NSBS:NSBS-Ophelia:20130802120000
44.20216,-63.24593,2013-08-02 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Percy:20130802120000:Transmitter,,POINT(-63.24593 44.20216),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Percy-release,urn:catalog:otn:DAL:NSBS:NSBS-Percy:20130802120000
44.21458,-63.23736,2013-07-13 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Riley:20130713120000:Transmitter,Practice shark tagging (2/4),POINT(-63.23736 44.21458),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Riley-release,urn:catalog:otn:DAL:NSBS:NSBS-Riley:20130713120000
44.2276,-63.17982,2014-08-28 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Salty Dog:20140828120000:Transmitter,Great Condition,POINT(-63.17982 44.2276),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Salty Dog-release,urn:catalog:otn:DAL:NSBS:NSBS-Salty Dog:20140828120000
44.21658,-63.23802,2013-07-31 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Skylar:20130731120000:Transmitter,,POINT(-63.23802 44.21658),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Skylar-release,urn:catalog:otn:DAL:NSBS:NSBS-Skylar:20130731120000
44.21245,-63.227145,2013-07-23 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Sophie:20130723120000:Transmitter,Practice shark tagging(3/4),POINT(-63.227145 44.21245),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Sophie-release,urn:catalog:otn:DAL:NSBS:NSBS-Sophie:20130723120000
44.2179,-63.1989,2014-08-28 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Suzy Q:20140828120000:Transmitter,"Great condition, but hook was lodged in throat",POINT(-63.1989 44.2179),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Suzy Q-release,urn:catalog:otn:DAL:NSBS:NSBS-Suzy Q:20140828120000
44.19939,-63.2472,2014-08-23 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Tail Slap:20140823120000:Transmitter,No notes,POINT(-63.2472 44.19939),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Tail Slap-release,urn:catalog:otn:DAL:NSBS:NSBS-Tail Slap:20140823120000
44.20386,-63.24852,2013-07-31 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Tika:20130731120000:Transmitter,"Hook cut off, but remained in tongue",POINT(-63.24852 44.20386),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Tika-release,urn:catalog:otn:DAL:NSBS:NSBS-Tika:20130731120000
44.22003,-63.20159,2014-08-25 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Tiny Turner:20140825120000:Transmitter,"Bleeding, top right hooked jaw",POINT(-63.20159 44.22003),EPSG:4326,,2014-10-14,urn:catalog:otn:DAL:NSBS:NSBS-Tiny Turner-release,urn:catalog:otn:DAL:NSBS:NSBS-Tiny Turner:20140825120000
44.17254,-63.23924,2013-07-31 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Wryley:20130731120000:Transmitter,,POINT(-63.23924 44.17254),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Wryley-release,urn:catalog:otn:DAL:NSBS:NSBS-Wryley:20130731120000
44.20221,-63.23848,2013-08-02 00:00:00,urn:catalog:otn:DAL:NSBS:NSBS-Xena:20130802120000:Transmitter,,POINT(-63.23848 44.20221),EPSG:4326,,2013-09-17,urn:catalog:otn:DAL:NSBS:NSBS-Xena-release,urn:catalog:otn:DAL:NSBS:NSBS-Xena:20130802120000
